,Load (kWh),Grid supply (kWh),Spot Price (Euro/kWh),Wind (kWh),Battery (kWh),Battery2 (kWh),Battery3 (kWh),Battery4 (kWh),Battery5 (kWh),Battery6 (kWh)
2024-01-10 15:00:00,2800.3,2797.1000000000013,0.11996,8.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-01-10 16:00:00,2899.6,2873.6000000000004,0.12206,30.8,800.0,800.0,800.0,800.0,800.0,800.0
2024-01-10 17:00:00,2395.2,-0.0,0.13919,115.4,200.0,200.0,200.0,315.40000000000055,800.0,800.0
2024-01-10 18:00:00,2202.0,754.5153999999994,0.13566,134.6,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-10 19:00:00,2195.3,2087.499999999999,0.12806,109.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-10 20:00:00,1699.8,1408.2000000000003,0.11628,292.8,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-10 21:00:00,1797.7,1549.3000000000004,0.10052,249.6,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-10 22:00:00,1801.5,1137.9000000000003,0.08946,664.8,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-10 23:00:00,2004.5,1360.7000000000003,0.08504,645.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-11 00:00:00,120.5,-0.0,0.0889,419.97482528724703,200.0,200.0,200.0,200.0,200.0,498.2748252872471
2024-01-11 01:00:00,115.4,-0.0,0.08584,810.0,200.0,200.0,200.0,200.0,591.3765504619598,800.0
2024-01-11 02:00:00,153.9,-0.0,0.08454,810.0,200.0,200.0,200.0,645.2851739114977,800.0,800.0
2024-01-11 03:00:00,161.4,-0.0,0.07983,810.0,200.0,200.0,691.0398887375864,800.0,800.0,800.0
2024-01-11 04:00:00,118.7,-0.0,0.07956999999999999,780.0,200.0,748.8488488488488,800.0,800.0,800.0,800.0
2024-01-11 05:00:00,154.7,-0.0,0.08375,810.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-01-11 06:00:00,1976.3,1186.0999999999997,0.08674,795.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-01-11 07:00:00,1798.3,309.430149568988,0.11006999999999999,704.4,200.0,610.7301495689883,800.0,800.0,800.0,800.0
2024-01-11 08:00:00,1900.3,-0.0,0.13663,513.0,200.0,200.0,200.0,419.4194194194194,800.0,800.0
2024-01-11 09:00:00,1796.0,-0.0,0.12503,379.2,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-11 10:00:00,1703.4,1239.0000000000005,0.11001000000000001,465.6,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-11 11:00:00,1995.3,1692.9,0.10329,303.6,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-11 12:00:00,1803.8,995.0000000000002,0.0963,810.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-11 13:00:00,1699.4,2221.6195090886736,0.09593,783.0,200.0,200.0,200.0,304.01950908867406,800.0,800.0
2024-01-11 14:00:00,1848.6,-0.0,0.10269,704.4,200.0,200.0,200.0,200.0,200.0,357.3154895795855
2024-01-11 15:00:00,796.7,-0.0,0.1143,783.0,200.0,200.0,200.0,200.0,200.0,342.2581740900059
2024-01-11 16:00:00,901.4,-0.0,0.13309,776.4,200.0,200.0,200.0,200.0,200.0,215.91591591591592
2024-01-11 17:00:00,800.7,-0.0,0.14543999999999999,786.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-11 18:00:00,98.9,-0.0,0.13244999999999998,100.09999999999994,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-11 19:00:00,204.4,-0.0,0.12821000000000002,205.59999999999994,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-11 20:00:00,96.4,-0.0,0.11422,97.59999999999994,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-11 21:00:00,153.9,-0.0,0.10376,155.09999999999994,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-11 22:00:00,118.1,-0.0,0.09448999999999999,119.29999999999993,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-11 23:00:00,148.2,-0.0,0.08574,658.9074597115064,200.0,200.0,200.0,200.0,200.0,709.5074597115062
2024-01-12 00:00:00,117.7,-0.0,0.08653,645.0,200.0,200.0,200.0,200.0,635.0979522517945,800.0
2024-01-12 01:00:00,116.8,-0.0,0.0833,664.8,200.0,200.0,200.0,580.8628542995425,800.0,800.0
2024-01-12 02:00:00,145.8,-0.0,0.08125,684.6,200.0,200.0,516.8819914452428,800.0,800.0,800.0
2024-01-12 03:00:00,155.3,-0.0,0.07984000000000001,562.5,200.0,320.7651094537977,800.0,800.0,800.0,800.0
2024-01-12 04:00:00,120.3,-0.0,0.07998000000000001,747.6,344.3443443443441,800.0,800.0,800.0,800.0,800.0
2024-01-12 05:00:00,152.0,-0.0,0.0818,612.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-01-12 06:00:00,2981.6,2549.6000000000004,0.08666,436.8,800.0,800.0,800.0,800.0,800.0,800.0
2024-01-12 07:00:00,2798.0,2488.400000000001,0.11186,314.4,800.0,800.0,800.0,800.0,800.0,800.0
2024-01-12 08:00:00,2899.4,-0.0,0.13638,238.8,200.0,200.0,200.0,200.0,534.6000000000006,800.0
2024-01-12 09:00:00,2802.2,1747.9345999999996,0.13078,121.8,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-12 10:00:00,2702.6,2527.9999999999986,0.11822,175.8,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-12 11:00:00,2996.3,2862.899999999999,0.11141,134.6,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-12 12:00:00,2795.9,2720.099999999999,0.10367,77.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-12 13:00:00,2696.2,5000.0,0.09988,33.2,200.0,200.0,735.8000000000002,800.0,800.0,800.0
2024-01-12 14:00:00,2854.7,4114.4358,0.1013,8.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-01-12 15:00:00,1796.7,1747.8999999999999,0.10681,53.6,800.0,800.0,800.0,800.0,800.0,800.0
2024-01-12 16:00:00,1904.5,814.0688020352682,0.11652,30.8,200.0,335.5688020352685,800.0,800.0,800.0,800.0
2024-01-12 17:00:00,1401.8,-0.0,0.1238,3.2,200.0,200.0,200.0,200.0,733.2332332332335,800.0
2024-01-12 18:00:00,1196.2,-0.0,0.12235,65.3,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-12 19:00:00,1199.2,1176.8000000000004,0.11601,23.6,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-12 20:00:00,1499.9,1470.3000000000004,0.10403,30.8,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-12 21:00:00,1600.9,1540.7000000000003,0.08877,61.4,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-12 22:00:00,1204.1,1176.9,0.08283,28.4,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-12 23:00:00,1498.2,1271.4000000000003,0.08009999999999999,228.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-13 00:00:00,120.5,-0.0,0.07665000000000001,562.5,200.0,200.0,200.0,200.0,200.0,640.8000000000001
2024-01-13 01:00:00,115.4,-0.0,0.07485,776.4,200.0,200.0,200.0,200.0,700.1591999999998,800.0
2024-01-13 02:00:00,153.9,-0.0,0.07442,465.6,200.0,200.0,200.0,409.55904079999993,800.0,800.0
2024-01-13 03:00:00,161.4,-0.0,0.0735,789.0,200.0,200.0,434.5494817592001,800.0,800.0,800.0
2024-01-13 04:00:00,118.7,-0.0,0.07224,795.0,200.0,507.61493227744097,800.0,800.0,800.0,800.0
2024-01-13 05:00:00,154.7,-0.0,0.07085,810.0,559.0073173451638,800.0,800.0,800.0,800.0,800.0
2024-01-13 06:00:00,1976.3,1411.8516899721812,0.06922,810.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-01-13 07:00:00,1798.3,993.0999999999997,0.07056,810.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-01-13 08:00:00,1900.3,-0.0,0.07252,810.0,200.0,304.9000000000003,800.0,800.0,800.0,800.0
2024-01-13 09:00:00,1796.0,-0.0,0.07331,810.0,200.0,200.0,200.0,515.1951000000005,800.0,800.0
2024-01-13 10:00:00,1703.4,-0.0,0.07301,810.0,200.0,200.0,200.0,200.0,219.07990490000032,800.0
2024-01-13 11:00:00,1995.3,568.0391750048998,0.07225,810.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-13 12:00:00,1803.8,995.0000000000002,0.07056,810.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-13 13:00:00,1699.4,2160.408809002536,0.06789,795.0,200.0,200.0,200.0,254.80880900253644,800.0,800.0
2024-01-13 14:00:00,1848.6,-0.0,0.06994,751.2,200.0,200.0,200.0,200.0,200.0,354.954000193534
2024-01-13 15:00:00,796.7,-0.0,0.07071,795.0,200.0,200.0,200.0,200.0,200.0,351.8990461933405
2024-01-13 16:00:00,901.4,-0.0,0.07284,798.0,200.0,200.0,200.0,200.0,200.0,247.1471471471472
2024-01-13 17:00:00,800.7,-0.0,0.07422,754.8,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-13 18:00:00,98.9,-0.0,0.07581,100.09999999999994,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-13 19:00:00,204.4,-0.0,0.07382,205.59999999999994,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-13 20:00:00,96.4,-0.0,0.07306,97.59999999999994,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-13 21:00:00,153.9,-0.0,0.07093,155.09999999999994,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-13 22:00:00,118.1,-0.0,0.06766,658.9533275404815,200.0,200.0,200.0,200.0,200.0,739.6533275404813
2024-01-13 23:00:00,148.2,-0.0,0.06615,769.2,200.0,200.0,200.0,200.0,758.9136742129406,800.0
2024-01-14 00:00:00,117.7,-0.0,0.06606999999999999,807.0,200.0,200.0,245.85476053872745,800.0,800.0,800.0
2024-01-14 01:00:00,116.8,-0.0,0.06409999999999999,798.0,200.0,324.00890577818893,800.0,800.0,800.0,800.0
2024-01-14 02:00:00,145.8,-0.0,0.06495000000000001,762.0,336.48489687241096,800.0,800.0,800.0,800.0,800.0
2024-01-14 03:00:00,155.3,-0.0,0.06606000000000001,408.0,584.8484119755386,800.0,800.0,800.0,800.0,800.0
2024-01-14 04:00:00,120.3,-0.0,0.06674,303.6,763.5635635635633,800.0,800.0,800.0,800.0,800.0
2024-01-14 05:00:00,152.0,-0.0,0.06734,193.2,800.0,800.0,800.0,800.0,800.0,800.0
2024-01-14 06:00:00,2981.6,2661.2000000000007,0.06941,325.2,800.0,800.0,800.0,800.0,800.0,800.0
2024-01-14 07:00:00,2798.0,2223.800000000001,0.07336,579.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-01-14 08:00:00,2899.4,2121.2000000000007,0.07673999999999999,783.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-01-14 09:00:00,2802.2,-0.0,0.08114,776.4,200.0,200.0,200.0,569.4000000000005,800.0,800.0
2024-01-14 10:00:00,2702.6,2515.6590896896882,0.08063,810.0,200.0,200.0,589.6896896896893,800.0,800.0,800.0
2024-01-14 11:00:00,2996.3,-0.0,0.08184000000000001,810.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-14 12:00:00,2795.9,2267.599999999999,0.08039,529.5,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-14 13:00:00,2696.2,5000.0,0.07704000000000001,314.4,200.0,417.0000000000003,800.0,800.0,800.0,800.0
2024-01-14 14:00:00,2854.7,3657.017,0.07915000000000001,184.5,800.0,800.0,800.0,800.0,800.0,800.0
2024-01-14 15:00:00,1796.7,1125.5606887269657,0.08231999999999999,228.0,352.06068872696596,800.0,800.0,800.0,800.0,800.0
2024-01-14 16:00:00,1904.5,-0.0,0.08662,436.8,200.0,200.0,200.0,680.0086280382392,800.0,800.0
2024-01-14 17:00:00,1401.8,-0.0,0.09186,562.5,200.0,200.0,200.0,200.0,437.828619410201,800.0
2024-01-14 18:00:00,1196.2,-0.0,0.09464,751.2,200.0,200.0,200.0,200.0,200.0,590.7907907907909
2024-01-14 19:00:00,1199.2,-0.0,0.08526,810.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-14 20:00:00,1499.9,691.1000000000004,0.07906,810.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-14 21:00:00,1600.9,887.8000000000004,0.07841,714.3,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-14 22:00:00,1204.1,398.3000000000002,0.07467,807.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-14 23:00:00,1498.2,1185.0000000000005,0.06934,314.4,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-15 00:00:00,117.7,-0.0,0.06965,201.9,200.0,200.0,200.0,200.0,200.0,283.00000000000006
2024-01-15 01:00:00,116.8,-0.0,0.06708,158.4,200.0,200.0,200.0,200.0,200.0,323.3170000000001
2024-01-15 02:00:00,145.8,-0.0,0.06598000000000001,758.4,200.0,200.0,200.0,200.0,334.5936829999999,800.0
2024-01-15 03:00:00,155.3,3022.0409106830007,0.06403,0.6,800.0,800.0,800.0,800.0,800.0,800.0
2024-01-15 04:00:00,120.3,94.29999999999973,0.06493,30.8,800.0,800.0,800.0,800.0,800.0,800.0
2024-01-15 05:00:00,152.0,22.199999999999733,0.07057,134.6,800.0,800.0,800.0,800.0,800.0,800.0
2024-01-15 06:00:00,2981.6,2819.3000000000006,0.07995000000000001,167.1,800.0,800.0,800.0,800.0,800.0,800.0
2024-01-15 07:00:00,2798.0,2438.000000000001,0.08384,364.8,800.0,800.0,800.0,800.0,800.0,800.0
2024-01-15 08:00:00,2899.4,1401.968968968968,0.09642,271.2,200.0,200.0,768.968968968968,800.0,800.0,800.0
2024-01-15 09:00:00,2802.2,-0.0,0.09739,436.8,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-15 10:00:00,2702.6,2310.199999999999,0.09476000000000001,393.6,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-15 11:00:00,2996.3,2193.499999999999,0.09026,804.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-15 12:00:00,2795.9,2691.186086086085,0.08386,792.0,200.0,200.0,200.0,200.0,286.0860860860858,800.0
2024-01-15 13:00:00,2696.2,5000.0,0.08215,612.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-01-15 14:00:00,2854.7,2313.500000000001,0.0845,546.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-01-15 15:00:00,1796.7,1422.2999999999997,0.08943999999999999,379.2,800.0,800.0,800.0,800.0,800.0,800.0
2024-01-15 16:00:00,1904.5,1670.4999999999998,0.09702,238.8,800.0,800.0,800.0,800.0,800.0,800.0
2024-01-15 17:00:00,1401.8,-0.0,0.10592,45.8,200.0,200.0,639.2000000000003,800.0,800.0,800.0
2024-01-15 18:00:00,1196.2,-0.0,0.11222,282.0,200.0,200.0,200.0,321.5608000000003,800.0,800.0
2024-01-15 19:00:00,1199.2,-0.0,0.10745,141.0,200.0,200.0,200.0,200.0,200.0,460.83923920000024
2024-01-15 20:00:00,1499.9,1239.1216000392,0.10016,1.4,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-15 21:00:00,1600.9,1601.9000000000003,0.09026,0.2,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-15 22:00:00,1204.1,1203.5000000000002,0.0869,1.8,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-15 23:00:00,1498.2,1489.0000000000002,0.08392000000000001,10.4,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-16 00:00:00,117.7,102.49999999999994,0.07909000000000001,16.4,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-16 01:00:00,116.8,134.47397397397384,0.07904000000000001,57.5,200.0,200.0,200.0,200.0,200.0,273.9739739739739
2024-01-16 02:00:00,145.8,-0.0,0.07998999999999999,73.1,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-16 03:00:00,155.3,41.09999999999994,0.07826000000000001,115.4,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-16 04:00:00,120.3,3325.017917917918,0.07656,314.4,717.9179179179177,800.0,800.0,800.0,800.0,800.0
2024-01-16 05:00:00,152.0,-0.0,0.08,238.8,800.0,800.0,800.0,800.0,800.0,800.0
2024-01-16 06:00:00,2981.6,2341.4000000000005,0.09115000000000001,645.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-01-16 07:00:00,2798.0,2128.1000000000013,0.11144,674.7,800.0,800.0,800.0,800.0,800.0,800.0
2024-01-16 08:00:00,2899.4,-0.0,0.14872,684.6,200.0,200.0,200.0,380.4000000000001,800.0,800.0
2024-01-16 09:00:00,2802.2,795.8804,0.14303,628.5,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-16 10:00:00,2702.6,2295.799999999999,0.13535,408.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-16 11:00:00,2996.3,2246.2999999999993,0.11352,751.2,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-16 12:00:00,2795.9,2403.499999999999,0.10043,393.6,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-16 13:00:00,2696.2,5000.0,0.09222,249.6,200.0,352.2000000000001,800.0,800.0,800.0,800.0
2024-01-16 14:00:00,2854.7,3483.8522000000007,0.09322,422.4,800.0,800.0,800.0,800.0,800.0,800.0
2024-01-16 15:00:00,1796.7,1698.8999999999999,0.10704999999999999,102.6,800.0,800.0,800.0,800.0,800.0,800.0
2024-01-16 16:00:00,1904.5,315.4448503558611,0.10815999999999999,33.2,200.0,200.0,439.3448503558614,800.0,800.0,800.0
2024-01-16 17:00:00,1401.8,-0.0,0.12443000000000001,271.2,200.0,200.0,200.0,200.0,505.5055055055057,800.0
2024-01-16 18:00:00,1196.2,-0.0,0.12362000000000001,292.8,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-16 19:00:00,1199.2,961.6000000000004,0.10831,238.8,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-16 20:00:00,1499.9,1417.7000000000003,0.09253,83.4,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-16 21:00:00,1600.9,1518.7000000000003,0.08412,83.4,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-16 22:00:00,1204.1,1198.5000000000002,0.07967,6.8,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-16 23:00:00,1498.2,1499.4000000000003,0.07769,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-17 00:00:00,117.7,97.69999999999993,0.06989,21.2,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-17 01:00:00,116.8,99.19999999999993,0.06936,18.8,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-17 02:00:00,145.8,134.19999999999993,0.06847,12.8,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-17 03:00:00,155.3,-0.0,0.06756000000000001,210.6,200.0,200.0,200.0,200.0,200.0,254.10000000000005
2024-01-17 04:00:00,120.3,17.75409999999988,0.06731000000000001,49.7,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-17 05:00:00,152.0,3729.6,0.06728,23.6,800.0,800.0,800.0,800.0,800.0,800.0
2024-01-17 06:00:00,2981.6,2962.8000000000006,0.07065,23.6,800.0,800.0,800.0,800.0,800.0,800.0
2024-01-17 07:00:00,2798.0,2767.200000000001,0.07994,35.6,800.0,800.0,800.0,800.0,800.0,800.0
2024-01-17 08:00:00,2899.4,2875.8000000000006,0.09534999999999999,28.4,800.0,800.0,800.0,800.0,800.0,800.0
2024-01-17 09:00:00,2802.2,2132.300000000001,0.10287,674.7,800.0,800.0,800.0,800.0,800.0,800.0
2024-01-17 10:00:00,2702.6,2611.2000000000007,0.10690999999999999,96.2,800.0,800.0,800.0,800.0,800.0,800.0
2024-01-17 11:00:00,2996.3,2970.300000000001,0.10765999999999999,30.8,800.0,800.0,800.0,800.0,800.0,800.0
2024-01-17 12:00:00,2795.9,2779.500000000001,0.11406000000000001,21.2,800.0,800.0,800.0,800.0,800.0,800.0
2024-01-17 13:00:00,2696.2,544.7505505505501,0.11792,6.8,200.0,200.0,200.0,450.5505505505502,800.0,800.0
2024-01-17 14:00:00,2854.7,5000.0,0.11797,6.8,800.0,800.0,800.0,800.0,800.0,800.0
2024-01-17 15:00:00,1796.7,1502.497792988183,0.12182,1.6,502.5977929881832,800.0,800.0,800.0,800.0,800.0
2024-01-17 16:00:00,1904.5,-0.0,0.12484,1.6,200.0,200.0,200.0,395.19519519519514,800.0,800.0
2024-01-17 17:00:00,1401.8,-0.0,0.13644,9.2,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-17 18:00:00,1196.2,1171.4000000000003,0.12001,26.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-17 19:00:00,1199.2,1164.8000000000004,0.11095999999999999,35.6,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-17 20:00:00,1499.9,1334.0000000000005,0.10661,167.1,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-17 21:00:00,1600.9,1266.1000000000004,0.09751,336.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-17 22:00:00,1204.1,530.6000000000001,0.09136,674.7,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-17 23:00:00,1498.2,1228.2000000000003,0.08156000000000001,271.2,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-18 00:00:00,117.7,-0.0,0.07734,158.4,200.0,200.0,200.0,200.0,200.0,239.50000000000006
2024-01-18 01:00:00,116.8,36.63949999999988,0.07479999999999999,41.9,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-18 02:00:00,145.8,113.79999999999994,0.07296,33.2,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-18 03:00:00,155.3,3615.949249249249,0.07257999999999999,89.8,749.249249249249,800.0,800.0,800.0,800.0,800.0
2024-01-18 04:00:00,120.3,-0.0,0.07517,175.8,800.0,800.0,800.0,800.0,800.0,800.0
2024-01-18 05:00:00,152.0,133.19999999999973,0.07848999999999999,23.6,800.0,800.0,800.0,800.0,800.0,800.0
2024-01-18 06:00:00,2981.6,2976.0000000000005,0.0886,10.4,800.0,800.0,800.0,800.0,800.0,800.0
2024-01-18 07:00:00,2798.0,2753.1000000000013,0.10784,49.7,800.0,800.0,800.0,800.0,800.0,800.0
2024-01-18 08:00:00,2899.4,-0.0,0.12224,35.6,200.0,200.0,200.0,200.0,331.39999999999986,800.0
2024-01-18 09:00:00,2802.2,1576.2313999999992,0.11863,496.5,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-18 10:00:00,2702.6,1989.4999999999989,0.10790000000000001,714.3,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-18 11:00:00,2996.3,2242.699999999999,0.1046,754.8,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-18 12:00:00,2795.9,2185.099999999999,0.09065000000000001,612.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-18 13:00:00,2696.2,2772.7873873873864,0.08491,612.0,200.0,200.0,200.0,200.0,287.3873873873873,800.0
2024-01-18 14:00:00,2854.7,5000.0,0.08375,769.2,800.0,800.0,800.0,800.0,800.0,800.0
2024-01-18 15:00:00,1796.7,522.8532388747606,0.09133,496.5,200.0,617.8532388747609,800.0,800.0,800.0,800.0
2024-01-18 16:00:00,1904.5,-0.0,0.09644,175.8,200.0,200.0,200.0,200.0,685.1353856358862,800.0
2024-01-18 17:00:00,1401.8,-0.0,0.10144,769.2,200.0,200.0,200.0,200.0,200.0,650.2502502502501
2024-01-18 18:00:00,1196.2,-0.0,0.10048,747.6,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-18 19:00:00,1199.2,1024.6000000000004,0.09118000000000001,175.8,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-18 20:00:00,1499.9,691.1000000000004,0.08428000000000001,810.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-18 21:00:00,1600.9,792.1000000000004,0.08054,810.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-18 22:00:00,1204.1,739.7000000000002,0.07743000000000001,465.6,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-18 23:00:00,1498.2,1260.6000000000004,0.07133,238.8,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-19 00:00:00,120.5,-0.0,0.0684,175.8,200.0,200.0,200.0,200.0,200.0,254.10000000000008
2024-01-19 01:00:00,115.4,-0.0,0.06534000000000001,496.5,200.0,200.0,200.0,200.0,200.0,633.9459000000002
2024-01-19 02:00:00,153.9,-0.0,0.06405,747.6,200.0,200.0,200.0,200.0,626.0119541000001,800.0
2024-01-19 03:00:00,161.4,674.5957743052854,0.06276,810.0,200.0,200.0,746.9817164511857,800.0,800.0,800.0
2024-01-19 04:00:00,118.7,-0.0,0.06332,810.0,234.7347347347345,800.0,800.0,800.0,800.0,800.0
2024-01-19 05:00:00,154.7,-0.0,0.06584999999999999,724.2,800.0,800.0,800.0,800.0,800.0,800.0
2024-01-19 06:00:00,1976.3,1237.0999999999997,0.07404000000000001,744.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-01-19 07:00:00,1798.3,1098.6999999999998,0.08325,704.4,800.0,800.0,800.0,800.0,800.0,800.0
2024-01-19 08:00:00,1900.3,-0.0,0.10104,780.0,200.0,274.9000000000003,800.0,800.0,800.0,800.0
2024-01-19 09:00:00,1796.0,-0.0,0.09987,792.0,200.0,200.0,200.0,467.22510000000045,800.0,800.0
2024-01-19 10:00:00,1703.4,-0.0,0.09239,772.8,200.0,200.0,200.0,200.0,200.0,733.9578749000002
2024-01-19 11:00:00,1995.3,997.4760829748999,0.08385,465.6,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-19 12:00:00,1803.8,1524.9423423423423,0.0746,422.4,200.0,200.0,200.0,200.0,200.0,342.34234234234214
2024-01-19 13:00:00,1699.4,5000.0,0.0742,158.4,800.0,800.0,800.0,800.0,800.0,800.0
2024-01-19 14:00:00,1848.6,-0.0,0.07529999999999999,128.2,200.0,200.0,274.8000000000004,800.0,800.0,800.0
2024-01-19 15:00:00,796.7,798.2068492991817,0.07521,35.6,200.0,200.0,308.8320492991822,800.0,800.0,800.0
2024-01-19 16:00:00,901.4,-0.0,0.08223,1.4,200.0,200.0,200.0,200.0,605.7232172498831,800.0
2024-01-19 17:00:00,800.7,-0.0,0.09089,0.2,200.0,200.0,200.0,200.0,200.0,403.0174940326331
2024-01-19 18:00:00,98.9,-0.0,0.08886,49.7,200.0,200.0,200.0,200.0,200.0,352.4144765386006
2024-01-19 19:00:00,204.4,-0.0,0.07968,115.4,200.0,200.0,200.0,200.0,200.0,262.062062062062
2024-01-19 20:00:00,96.4,-0.0,0.07582,35.6,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-19 21:00:00,153.9,5.399999999999949,0.07301,149.7,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-19 22:00:00,118.1,46.19999999999993,0.07069,73.1,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-19 23:00:00,148.2,236.8086086086085,0.06669,21.2,200.0,200.0,200.0,200.0,200.0,308.60860860860856
2024-01-20 00:00:00,117.7,-0.0,0.06762,10.4,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-20 01:00:00,116.8,208.93673673673663,0.06534999999999999,45.8,200.0,200.0,200.0,200.0,200.0,336.7367367367367
2024-01-20 02:00:00,145.8,-0.0,0.06542,10.4,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-20 03:00:00,155.3,154.69999999999993,0.06368,1.8,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-20 04:00:00,120.3,113.49999999999993,0.0637,8.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-20 05:00:00,152.0,3732.0,0.06359000000000001,21.2,800.0,800.0,800.0,800.0,800.0,800.0
